# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blocked workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted manager_load total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1709842459917574 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 56 56 52 0 0 0 204090 49396596 0 49364194 3636903 517984 9370189870 572746 32258378817 27858172762 0 7474142 155202729 3.127795 407 407 3334144 2429192 14 323 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709842465118701 4 0 1 3 4 4 0 0 0 0 0 0 0 3 3 0 57 57 54 0 0 0 204658 50420801 0 50661647 3774342 518076 9374022678 573801 32261938285 32261938285 0 7607609 165474416 3.260492 407 407 3334144 2429192 14 294 0.511324 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709842471641220 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 59 59 55 0 0 0 205846 50968100 0 50935105 3843208 518287 9380131769 574733 32267496726 32264680439 0 7874543 165607457 3.232999 470 470 3850240 2762411 6 552 0.510489 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709842478491024 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 61 61 57 0 0 0 207326 51514795 0 51481505 3980451 518490 9386294876 575724 32273107932 32270333353 0 8141477 165856139 3.208242 475 475 3891200 2748544 5 475 0.509333 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709842487464345 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 62 62 58 0 0 0 207897 51788054 0 51754607 4049225 518682 9394912126 578414 33395830522 32273107932 0 8274944 165980970 3.196083 462 462 3784704 2676404 5 430 0.510796 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709842492854437 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 63 63 59 0 0 0 208327 54283518 0 54249946 4134187 518755 9397720753 578818 33398100467 33395830522 0 8408411 175844365 3.224650 458 458 3751936 2656288 5 389 0.509950 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709842498408065 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 64 64 60 0 0 0 208932 54587199 0 54553508 4218189 518957 9402964552 579251 33398100467 33398100467 0 8541878 176027831 3.212259 435 435 3563520 2542700 334 385 0.510338 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709843110324958 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 64 64 60 0 0 0 209031 54589835 0 54553508 4222126 556569 10014714392 623166 34014688372 33398100467 0 8541878 176027831 3.212099 433 433 3547136 2550724 3 224 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709843116877983 4 0 0 4 4 4 0 0 0 0 0 0 0 4 3 0 65 65 61 0 0 0 209606 56130648 0 56094183 4305198 556649 10019718685 624339 34014688372 34014688372 0 8675345 185894038 3.293486 433 433 3547136 2550724 3 203 0.511470 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709843606786271 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 65 65 61 0 0 0 209694 56132682 0 56094183 4308117 589418 10509484363 659228 35142365498 34014688372 0 8675345 185894038 3.293362 397 397 3252224 2359380 291 242 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709843612034483 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 66 66 62 0 0 0 210262 57090227 0 57051534 4376855 589527 10513772956 660313 35142365498 35142365498 0 8808806 195736184 3.404322 397 397 3252224 2359380 291 248 0.511470 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709843798829378 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 66 66 62 0 0 0 210295 57091078 0 57051534 4378128 601026 10700472612 672813 39710068475 35142365498 0 8808806 195736184 3.404269 406 406 3325952 2415576 867 364 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709843806111724 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 68 68 64 0 0 0 211787 58255724 0 58215905 4515368 601218 10706448923 674701 39715471109 39712868779 0 9075740 205941722 3.507189 461 461 3776512 2744333 3696 579 0.510169 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709843811665041 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 69 69 65 0 0 0 212447 58529378 0 58489397 4584558 601297 10711727164 675138 39715471109 39715471109 0 9209207 206060672 3.494909 457 457 3743744 2722032 5 524 0.510434 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709843821421070 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 70 70 66 0 0 0 213027 59718010 0 59677909 4670592 601469 10720206892 675806 40418009060 40418009060 0 9342674 215894425 3.584167 509 509 4169728 3030046 5 475 0.510829 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709844166844318 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 70 70 66 0 0 0 213083 59719719 0 59677909 4673040 624577 11065548593 700072 42540429294 40418009060 0 9342674 215894425 3.584061 466 466 3817472 2774070 392 453 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709844172725287 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 72 72 68 0 0 0 214205 59861275 0 59819213 4741427 624718 11071219381 701717 42545917215 42544261402 0 9609608 226377732 3.746205 505 505 4136960 2979872 11921 1022 0.509990 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709844177817048 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 73 73 69 0 0 0 214804 59884874 0 59842704 4789425 624901 11076264396 702120 42545917215 42545917215 0 9743075 226515126 3.748995 511 511 4186112 2988600 21 925 0.510355 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709844845346651 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 73 73 69 0 0 0 214896 59888035 0 59842704 4793924 668713 11743686906 747690 43218443337 42545917215 0 9743075 226515126 3.748792 518 518 4243456 3002498 13 510 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709844850603709 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 74 74 70 0 0 0 215460 59993400 0 59947920 4801805 668833 11748836609 748645 43218443337 43218443337 0 9876542 236366375 3.900349 518 518 4243456 3002498 13 463 0.511601 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709845033582380 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 74 74 70 0 0 0 215505 59994087 0 59947920 4803000 679668 11931720186 761830 44643927385 43218443337 0 9876542 236366375 3.900301 528 528 4325376 3032897 4346 1186 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709845039825212 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 0 75 75 71 0 0 0 216169 60950780 0 60904400 4871688 683101 11936999225 764552 44643927385 44643927385 0 10010009 246173007 3.994235 546 546 4472832 3111432 1089 1475 0.511601 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709845686532128 4 0 0 4 4 4 0 0 0 0 0 0 0 4 4 1 75 75 71 0 0 0 216302 60953188 0 60904400 4875119 721445 12583556962 799215 46523730558 44643927385 0 10010009 246173007 3.994069 546 546 4472832 3111432 1089 1313 0.512821 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
1709845691560503 4 0 1 3 4 4 0 0 0 0 0 0 0 3 3 0 76 76 73 0 0 0 216768 61841611 0 62067100 5012111 721524 12587352257 800329 46527246956 46527246956 0 10143474 256266508 4.094022 546 546 4472832 3111432 1089 1292 0.511324 4 32768 21919 4 32768 21919 1 8192 7276 0 0 0
